"Date","Price","Open","High","Low","Vol.","Change %"
"11/02/2017","329.41","329.26","329.70","328.51","","0.08%"
"11/01/2017","329.15","328.41","330.07","328.39","","0.30%"
"10/31/2017","328.16","327.69","328.39","327.64","","0.13%"
"10/30/2017","327.75","327.86","328.29","327.48","","0.06%"
"10/27/2017","327.54","325.80","327.88","325.77","","0.40%"
"10/26/2017","326.25","326.15","326.67","325.87","","0.03%"
"10/25/2017","326.14","327.18","327.49","325.22","","-0.31%"
"10/24/2017","327.14","327.18","327.51","326.88","","0.03%"
"10/23/2017","327.03","327.65","328.05","327.03","","-0.26%"
"10/20/2017","327.88","327.34","327.89","326.95","","0.13%"
"10/19/2017","327.47","327.58","327.85","326.25","","0.01%"
"10/18/2017","327.43","327.29","327.81","327.08","","0.13%"
"10/17/2017","326.99","327.32","327.52","326.78","","-0.18%"
"10/16/2017","327.57","327.12","327.83","327.12","","0.14%"
"10/13/2017","327.12","326.45","327.60","326.35","","0.25%"
"10/12/2017","326.30","326.38","326.88","326.11","","0.02%"
"10/11/2017","326.23","325.52","326.45","325.48","","0.18%"
"10/10/2017","325.65","324.05","325.80","324.03","","0.51%"
"10/09/2017","324.00","324.45","324.47","323.91","","-0.07%"
"10/06/2017","324.24","324.40","324.61","323.60","","-0.09%"
"10/05/2017","324.54","323.76","324.54","323.49","","0.23%"
"10/04/2017","323.81","323.38","323.98","323.34","","0.12%"
"10/03/2017","323.41","322.21","323.42","321.99","","0.36%"
"10/02/2017","322.24","321.62","322.24","321.21","","0.18%"
"09/29/2017","321.66","320.30","321.66","320.12","","0.47%"
"09/28/2017","320.17","319.58","320.42","319.32","","0.15%"
"09/27/2017","319.68","319.33","319.94","318.61","","0.17%"
"09/26/2017","319.15","320.17","320.22","319.04","","-0.34%"
"09/25/2017","320.24","321.10","321.36","319.53","","-0.38%"
"09/22/2017","321.46","321.21","321.55","320.95","","0.12%"
"09/21/2017","321.07","321.37","321.61","320.89","","-0.42%"
"09/20/2017","322.41","322.05","322.51","320.46","","0.15%"
"09/19/2017","321.94","321.14","322.15","321.11","","0.51%"
"09/18/2017","320.31","320.49","320.49","320.30","","-0.06%"
"09/15/2017","320.49","320.27","320.54","319.95","","0.23%"
"09/14/2017","319.77","320.08","320.16","319.39","","-0.14%"
"09/13/2017","320.21","320.47","320.90","319.69","","-0.11%"
"09/12/2017","320.55","319.35","320.55","319.30","","0.31%"
"09/11/2017","319.57","316.80","319.57","316.76","","0.84%"
"09/08/2017","316.91","316.99","317.69","316.91","","0.02%"
"09/07/2017","316.84","315.71","317.18","315.69","","0.31%"
"09/06/2017","315.85","315.29","315.91","314.69","","0.19%"
"09/05/2017","315.26","316.20","316.60","314.33","","-0.36%"
"09/04/2017","316.39","317.14","317.16","316.20","","-0.21%"
"09/01/2017","317.05","316.29","317.36","316.18","","0.32%"
"08/31/2017","316.03","314.18","316.44","314.10","","0.54%"
"08/30/2017","314.32","313.25","314.39","313.21","","0.17%"
"08/29/2017","313.80","314.18","314.28","312.39","","-0.11%"
"08/28/2017","314.13","314.27","314.55","313.82","","0.10%"
"08/25/2017","313.82","312.85","314.79","312.80","","0.28%"
"08/24/2017","312.94","313.20","313.87","312.77","","-0.04%"
"08/23/2017","313.06","313.28","313.53","312.65","","-0.10%"
"08/22/2017","313.38","311.22","313.40","311.21","","0.66%"
"08/21/2017","311.34","310.92","311.39","310.39","","0.12%"
"08/18/2017","310.97","311.89","311.94","310.44","","-0.33%"
"08/17/2017","311.99","315.03","315.35","311.93","","-0.75%"
"08/16/2017","314.34","313.56","315.09","313.46","","0.30%"
"08/15/2017","313.39","313.74","314.28","313.14","","-0.18%"
"08/14/2017","313.94","311.69","314.24","311.42","","0.78%"
"08/11/2017","311.50","312.36","312.40","310.93","","-0.28%"
"08/10/2017","312.37","315.85","315.91","312.36","","-1.06%"
"08/09/2017","315.71","317.07","317.07","314.69","","-0.32%"
"08/08/2017","316.73","317.40","317.89","316.62","","-0.19%"
"08/07/2017","317.33","316.72","317.42","316.69","","0.24%"
"08/04/2017","316.56","316.64","317.11","316.08","","-0.01%"
"08/03/2017","316.58","316.88","316.90","316.30","","-0.13%"
"08/02/2017","317.00","316.70","317.26","316.12","","0.03%"
"08/01/2017","316.90","315.58","317.27","315.58","","0.47%"
"07/31/2017","315.43","315.17","316.04","315.17","","0.08%"
"07/28/2017","315.17","315.98","316.07","314.51","","-0.23%"
"07/27/2017","315.91","316.37","317.04","314.97","","0.17%"
"07/26/2017","315.38","314.99","316.55","314.91","","0.05%"
"07/25/2017","315.23","314.41","315.76","314.40","","0.22%"
"07/24/2017","314.53","315.11","315.17","314.21","","-0.15%"
"07/21/2017","315.00","315.57","315.77","314.29","","-0.20%"
"07/20/2017","315.64","314.94","315.91","314.90","","0.22%"
"07/19/2017","314.96","313.32","314.96","313.27","","0.48%"
"07/18/2017","313.47","313.28","313.71","312.69","","0.05%"
"07/17/2017","313.30","313.33","313.64","313.06","","0.08%"
"07/14/2017","313.06","311.29","313.55","311.28","","0.58%"
"07/13/2017","311.24","310.31","311.44","310.31","","0.32%"
"07/12/2017","310.26","307.90","310.57","307.80","","0.91%"
"07/11/2017","307.46","307.49","308.08","306.75","","0.03%"
"07/10/2017","307.38","306.70","307.81","306.68","","0.25%"
"07/07/2017","306.60","306.30","306.81","305.51","","0.13%"
"07/06/2017","306.19","308.06","308.06","306.17","","-0.54%"
"07/05/2017","307.84","307.62","308.16","306.97","","0.09%"
"07/04/2017","307.57","308.08","308.38","307.51","","-0.16%"
"07/03/2017","308.07","307.52","308.77","307.31","","0.22%"
"06/30/2017","307.38","308.13","308.37","307.22","","-0.19%"
"06/29/2017","307.96","309.66","310.75","307.09","","-0.50%"
"06/28/2017","309.52","307.97","309.81","307.33","","0.58%"
"06/27/2017","307.74","308.97","309.38","307.74","","-0.46%"
"06/26/2017","309.17","308.60","310.28","308.57","","0.20%"
"06/23/2017","308.54","308.02","308.83","307.78","","0.18%"
"06/22/2017","307.98","307.85","308.49","307.65","","0.09%"
"06/21/2017","307.71","308.32","308.34","307.27","","-0.17%"
"06/20/2017","308.22","310.04","310.49","308.22","","-0.68%"
"06/19/2017","310.33","308.17","310.33","308.14","","0.69%"
"06/16/2017","308.20","307.15","308.20","307.12","","0.31%"
"06/15/2017","307.24","309.18","309.19","305.98","","-0.77%"
"06/14/2017","309.61","309.15","310.44","308.46","","0.15%"
"06/13/2017","309.14","307.69","309.23","307.65","","0.48%"
"06/12/2017","307.67","308.66","308.67","307.01","","-0.28%"
"06/09/2017","308.53","308.34","309.54","307.64","","-0.05%"
"06/08/2017","308.67","308.97","309.17","308.21","","-0.15%"
"06/07/2017","309.14","309.11","309.68","308.50","","0.04%"
"06/06/2017","309.02","309.90","309.98","308.85","","-0.28%"
"06/05/2017","309.89","310.37","310.39","309.70","","-0.14%"
"06/02/2017","310.32","308.23","310.48","308.19","","0.65%"
"06/01/2017","308.33","306.65","308.33","306.61","","0.55%"
"05/31/2017","306.65","306.54","307.20","306.07","","0.02%"
"05/30/2017","306.58","306.67","306.83","306.29","","-0.10%"
"05/29/2017","306.90","307.07","307.14","306.79","","-0.05%"
"05/26/2017","307.05","307.20","307.21","306.61","","-0.08%"
"05/25/2017","307.29","306.43","307.53","306.37","","0.42%"
"05/24/2017","306.01","305.36","306.42","305.31","","0.06%"
"05/23/2017","305.84","305.50","306.02","305.13","","0.10%"
"05/22/2017","305.54","304.10","305.56","304.00","","0.56%"
"05/19/2017","303.84","301.40","304.61","301.27","","0.72%"
"05/18/2017","301.66","302.72","302.73","300.41","","-0.33%"
"05/17/2017","302.67","306.25","306.30","302.67","","-1.13%"
"05/16/2017","306.13","305.35","306.35","305.35","","0.27%"
"05/15/2017","305.32","303.86","305.48","303.70","","0.49%"
"05/12/2017","303.82","303.55","303.94","303.26","","0.10%"
"05/11/2017","303.51","303.84","304.26","302.57","","-0.16%"
"05/10/2017","304.00","303.47","304.00","303.38","","0.16%"
"05/09/2017","303.50","303.81","303.92","303.08","","-0.14%"
"05/08/2017","303.94","303.56","304.55","303.44","","0.12%"
"05/05/2017","303.58","302.41","303.74","301.86","","0.44%"
"05/04/2017","302.24","301.61","302.46","301.41","","0.10%"
"05/03/2017","301.94","302.70","302.74","301.30","","-0.17%"
"05/02/2017","302.45","301.49","302.65","301.47","","0.27%"
"05/01/2017","301.63","301.19","301.91","301.01","","0.21%"
"04/28/2017","300.99","301.47","301.73","300.99","","-0.16%"
"04/27/2017","301.46","301.89","301.98","301.01","","-0.09%"
"04/26/2017","301.73","301.63","302.48","301.57","","0.03%"
"04/25/2017","301.63","299.77","301.88","299.77","","0.61%"
"04/24/2017","299.79","295.88","299.98","295.84","","1.54%"
"04/21/2017","295.24","295.48","296.11","295.13","","-0.18%"
"04/20/2017","295.76","293.87","295.81","293.87","","0.62%"
"04/19/2017","293.95","294.78","295.06","293.63","","-0.17%"
"04/18/2017","294.44","295.55","295.77","293.99","","-0.49%"
"04/17/2017","295.88","293.91","295.88","293.88","","0.69%"
"04/14/2017","293.85","293.93","293.96","293.67","","-0.07%"
"04/13/2017","294.07","295.86","295.91","293.93","","-0.41%"
"04/12/2017","295.29","295.84","296.24","294.97","","-0.19%"
"04/11/2017","295.86","295.90","296.14","294.38","","0.03%"
"04/10/2017","295.78","295.41","296.31","295.30","","0.01%"
"04/07/2017","295.74","295.85","296.13","295.31","","-0.07%"
"04/06/2017","295.95","296.22","296.27","294.91","","-0.06%"
"04/05/2017","296.12","296.54","298.18","296.12","","-0.14%"
"04/04/2017","296.55","296.53","296.55","295.63","","0.05%"
"04/03/2017","296.39","296.91","297.25","295.41","","-0.15%"
"03/31/2017","296.83","297.59","297.75","296.65","","-0.43%"
"03/30/2017","298.11","297.90","298.31","297.35","","0.13%"
"03/29/2017","297.73","297.44","298.03","297.00","","-0.11%"
"03/28/2017","298.06","295.83","298.06","295.78","","0.73%"
"03/27/2017","295.90","296.16","296.37","294.28","","-0.09%"
"03/24/2017","296.16","296.08","297.00","295.87","","0.06%"
"03/23/2017","295.99","295.55","296.90","295.43","","0.12%"
"03/22/2017","295.63","295.81","295.86","294.56","","-0.28%"
"03/21/2017","296.45","298.31","299.75","296.27","","-0.63%"
"03/20/2017","298.33","298.60","298.97","298.05","","-0.05%"
"03/17/2017","298.48","298.46","299.19","298.29","","-0.02%"
"03/16/2017","298.55","297.76","298.97","297.61","","0.72%"
"03/15/2017","296.41","294.44","297.80","294.34","","0.56%"
"03/14/2017","294.75","295.50","295.65","294.09","","-0.31%"
"03/13/2017","295.66","294.82","295.67","294.82","","0.34%"
"03/10/2017","294.66","293.37","295.10","293.30","","0.52%"
"03/09/2017","293.13","293.28","293.58","292.54","","-0.09%"
"03/08/2017","293.39","294.20","294.33","293.19","","-0.30%"
"03/07/2017","294.27","294.75","295.11","293.98","","-0.22%"
"03/06/2017","294.92","295.57","295.77","294.34","","-0.11%"
"03/03/2017","295.23","295.15","295.76","294.48","","-0.06%"
"03/02/2017","295.42","296.78","297.02","295.11","","-0.37%"
"03/01/2017","296.51","293.42","296.91","293.25","","0.86%"
"02/28/2017","293.97","294.33","294.46","293.43","","-0.16%"
"02/27/2017","294.45","294.12","294.47","293.73","","-0.01%"
"02/24/2017","294.47","295.19","295.24","293.44","","-0.32%"
"02/23/2017","295.43","294.89","295.96","294.78","","0.18%"
"02/22/2017","294.89","294.98","295.28","294.45","","0.03%"
"02/21/2017","294.80","293.80","295.00","293.45","","0.31%"
"02/20/2017","293.90","293.44","293.95","293.41","","0.08%"
"02/17/2017","293.67","293.54","293.76","292.74","","-0.08%"
"02/16/2017","293.91","293.76","294.15","293.28","","0.20%"
"02/15/2017","293.31","292.13","293.73","291.90","","0.58%"
"02/14/2017","291.62","291.76","291.89","290.61","","-0.01%"
"02/13/2017","291.64","290.19","291.94","290.19","","0.49%"
"02/10/2017","290.21","289.20","290.62","289.20","","0.42%"
"02/09/2017","289.00","287.84","289.16","287.74","","0.30%"
"02/08/2017","288.14","287.31","288.14","287.11","","0.27%"
"02/07/2017","287.37","287.66","287.87","286.99","","-0.08%"
"02/06/2017","287.61","288.70","288.75","287.46","","-0.32%"
"02/03/2017","288.53","286.80","288.69","286.52","","0.56%"
"02/02/2017","286.92","286.93","287.27","286.33","","0.11%"
"02/01/2017","286.61","286.10","287.59","285.97","","0.10%"
"01/31/2017","286.32","286.10","286.70","285.53","","-0.04%"
"01/30/2017","286.44","288.02","288.14","285.47","","-0.57%"
"01/27/2017","288.09","288.33","288.36","287.70","","-0.01%"
"01/26/2017","288.13","288.84","289.20","287.98","","-0.03%"
"01/25/2017","288.22","286.15","288.51","285.94","","0.80%"
"01/24/2017","285.94","284.64","285.94","284.34","","0.51%"
"01/23/2017","284.48","284.63","285.20","283.90","","0.04%"
"01/20/2017","284.37","283.73","284.68","283.35","","0.33%"
"01/19/2017","283.43","284.30","284.46","283.29","","-0.52%"
"01/18/2017","284.92","284.37","284.92","283.84","","0.19%"
"01/17/2017","284.39","284.09","285.18","283.97","","0.02%"
"01/16/2017","284.33","285.17","285.18","284.21","","-0.31%"
"01/13/2017","285.22","284.13","285.50","284.04","","0.21%"
"01/12/2017","284.61","284.50","285.56","283.59","","0.41%"
"01/11/2017","283.46","283.50","284.64","283.01","","-0.06%"
"01/10/2017","283.63","283.30","284.10","283.11","","0.20%"
"01/09/2017","283.06","283.58","283.81","282.98","","-0.35%"
"01/06/2017","284.06","283.89","284.08","283.02","","0.02%"
"01/05/2017","284.00","283.00","284.07","282.93","","0.55%"
"01/04/2017","282.45","280.48","282.63","280.47","","0.85%"
"01/03/2017","280.08","278.61","280.38","278.50","","0.30%"
"01/02/2017","279.23","278.73","279.23","278.45","","0.10%"
"12/30/2016","278.96","279.28","279.88","278.40","","-0.03%"
"12/29/2016","279.03","278.53","279.09","278.39","","0.22%"
"12/28/2016","278.43","279.71","280.01","278.43","","-0.42%"
"12/27/2016","279.61","279.24","279.98","279.10","","0.13%"
"12/26/2016","279.25","279.27","279.40","279.25","","-0.03%"
"12/23/2016","279.33","279.09","279.33","278.88","","0.06%"
"12/22/2016","279.17","279.66","279.77","278.71","","-0.20%"
"12/21/2016","279.74","280.24","280.37","279.74","","-0.06%"
"12/20/2016","279.92","279.43","280.13","279.06","","0.11%"
"12/19/2016","279.60","279.59","280.01","279.18","","0.15%"
"12/16/2016","279.18","279.47","280.01","279.18","","0.00%"
"12/15/2016","279.19","279.20","279.88","278.31","","-0.64%"
"12/14/2016","281.00","282.62","282.74","279.25","","-0.56%"
"12/13/2016","282.58","280.68","282.93","280.53","","0.77%"
"12/12/2016","280.43","280.50","281.21","280.20","","-0.05%"
"12/09/2016","280.58","279.66","280.63","279.49","","0.35%"
"12/08/2016","279.59","279.24","280.11","278.91","","0.33%"
"12/07/2016","278.67","275.51","278.76","275.42","","1.18%"
"12/06/2016","275.41","274.43","275.41","274.29","","0.62%"
"12/05/2016","273.72","271.92","274.42","271.76","","0.46%"
"12/02/2016","272.46","272.83","273.12","271.80","","-0.06%"
"12/01/2016","272.63","273.47","273.82","272.50","","-0.19%"
"11/30/2016","273.15","273.80","274.43","273.02","","-0.12%"
"11/29/2016","273.47","273.32","274.17","272.67","","0.05%"
"11/28/2016","273.32","274.33","275.06","273.32","","-0.31%"
"11/25/2016","274.17","272.93","274.24","272.90","","0.44%"
"11/24/2016","272.96","272.85","273.08","272.56","","0.14%"
"11/23/2016","272.58","273.41","273.70","271.80","","-0.21%"
"11/22/2016","273.14","272.81","273.63","272.68","","0.26%"
"11/21/2016","272.42","270.72","272.57","270.69","","0.71%"
"11/18/2016","270.50","271.48","271.60","270.45","","-0.53%"
"11/17/2016","271.94","270.93","271.97","270.79","","0.44%"
"11/16/2016","270.76","271.53","271.89","270.51","","-0.12%"
"11/15/2016","271.08","270.09","271.21","269.69","","0.50%"
"11/14/2016","269.72","270.60","270.78","269.19","","-0.36%"
"11/11/2016","270.69","272.48","272.54","269.62","","-0.55%"
"11/10/2016","272.19","272.56","274.09","270.97","","0.28%"
"11/09/2016","271.43","271.80","271.92","268.59","","-0.06%"
"11/08/2016","271.58","270.66","272.07","270.06","","0.41%"
"11/07/2016","270.48","266.46","270.65","266.34","","1.52%"
"11/04/2016","266.43","267.27","267.47","266.17","","-0.44%"
"11/03/2016","267.62","268.43","268.85","267.49","","-0.35%"
"11/02/2016","268.57","270.24","270.30","268.37","","-0.72%"
"11/01/2016","270.53","271.43","272.35","269.75","","-0.37%"
"10/31/2016","271.54","271.78","272.10","271.22","","0.01%"
"10/28/2016","271.50","271.88","272.59","271.42","","-0.20%"
"10/27/2016","272.05","272.79","273.19","271.86","","-0.34%"
"10/26/2016","272.99","273.69","273.69","272.27","","-0.14%"
"10/25/2016","273.38","274.10","274.62","273.30","","-0.25%"
"10/24/2016","274.06","273.16","274.68","272.92","","0.34%"
"10/21/2016","273.13","273.62","273.66","272.21","","-0.18%"
"10/20/2016","273.62","274.00","274.31","272.98","","-0.14%"
"10/19/2016","274.00","273.19","274.26","273.11","","0.36%"
"10/18/2016","273.03","270.84","273.52","270.82","","0.88%"
"10/17/2016","270.66","271.39","271.55","270.66","","-0.34%"
"10/14/2016","271.59","271.01","273.10","270.81","","0.30%"
"10/13/2016","270.77","271.88","272.02","269.16","","-0.45%"
"10/12/2016","271.99","272.86","272.96","271.61","","-0.30%"
"10/11/2016","272.81","275.83","275.88","272.16","","-1.11%"
"10/10/2016","275.88","274.95","276.36","274.52","","0.38%"
"10/07/2016","274.84","275.26","275.96","273.86","","-0.33%"
"10/06/2016","275.74","276.21","276.54","274.96","","-0.12%"
"10/05/2016","276.06","275.55","276.49","275.24","","0.15%"
"10/04/2016","275.64","276.19","276.95","275.07","","-0.20%"
"10/03/2016","276.20","276.20","276.99","275.74","","-0.03%"
"09/30/2016","276.28","275.79","276.78","273.69","","0.17%"
"09/29/2016","275.82","276.98","277.84","275.34","","-0.27%"
"09/28/2016","276.57","275.96","277.00","275.06","","0.30%"
"09/27/2016","275.74","274.73","276.08","274.11","","0.33%"
"09/26/2016","274.84","277.38","277.40","274.69","","-0.90%"
"09/23/2016","277.33","278.82","278.83","277.24","","-0.59%"
"09/22/2016","278.97","276.51","279.46","276.48","","1.15%"
"09/21/2016","275.81","273.01","276.60","272.87","","1.04%"
"09/20/2016","272.97","272.83","273.99","272.71","","0.03%"
"09/19/2016","272.90","271.41","273.94","271.40","","0.52%"
"09/16/2016","271.50","273.00","273.28","270.82","","-0.47%"
"09/15/2016","272.78","271.06","273.24","270.41","","0.67%"
"09/14/2016","270.97","271.08","272.39","270.67","","-0.14%"
"09/13/2016","271.36","274.74","275.01","270.56","","-1.11%"
"09/12/2016","274.41","274.11","275.00","271.15","","0.12%"
"09/09/2016","274.08","279.44","279.48","274.03","","-2.05%"
"09/08/2016","279.81","280.18","280.65","279.17","","-0.14%"
"09/07/2016","280.19","280.04","280.47","279.61","","0.13%"
"09/06/2016","279.84","278.24","280.10","278.19","","0.60%"
"09/05/2016","278.17","277.48","278.60","277.47","","0.27%"
"09/02/2016","277.42","275.61","277.91","275.55","","0.66%"
"09/01/2016","275.61","275.32","275.85","274.51","","0.18%"
"08/31/2016","275.12","275.82","276.21","274.58","","-0.27%"
"08/30/2016","275.86","276.26","276.60","275.26","","-0.06%"
"08/29/2016","276.03","275.21","276.53","274.91","","-0.10%"
"08/26/2016","276.31","276.45","278.18","274.62","","-0.04%"
"08/25/2016","276.41","277.02","277.13","276.21","","-0.19%"
"08/24/2016","276.93","277.92","278.25","276.73","","-0.47%"
"08/23/2016","278.24","277.25","278.83","277.20","","0.33%"
"08/22/2016","277.32","277.30","277.56","276.50","","-0.02%"
"08/19/2016","277.37","278.35","278.54","276.47","","-0.33%"
"08/18/2016","278.30","277.64","278.50","277.43","","0.35%"
"08/17/2016","277.34","277.61","277.83","276.21","","-0.04%"
"08/16/2016","277.44","278.56","279.16","277.44","","-0.44%"
"08/15/2016","278.67","277.72","278.94","277.62","","0.23%"
"08/12/2016","278.02","277.60","278.36","277.46","","0.04%"
"08/11/2016","277.91","276.72","277.94","276.23","","0.47%"
"08/10/2016","276.60","276.69","277.49","276.41","","-0.02%"
"08/09/2016","276.66","275.39","277.14","275.24","","0.50%"
"08/08/2016","275.27","274.47","275.69","274.46","","0.31%"
"08/05/2016","274.43","272.87","274.54","272.86","","0.58%"
"08/04/2016","272.86","271.99","273.20","271.99","","0.33%"
"08/03/2016","271.97","272.74","272.74","271.01","","-0.30%"
"08/02/2016","272.79","274.43","274.47","272.15","","-0.64%"
"08/01/2016","274.54","274.86","275.55","274.22","","-0.12%"
"07/29/2016","274.86","272.92","275.14","272.82","","0.75%"
"07/28/2016","272.81","273.24","273.56","272.22","","0.07%"
"07/27/2016","272.61","272.47","273.56","271.96","","0.07%"
"07/26/2016","272.42","272.20","273.02","271.78","","0.12%"
"07/25/2016","272.10","272.60","273.10","271.60","","-0.14%"
"07/22/2016","272.49","272.53","272.61","271.79","","0.05%"
"07/21/2016","272.36","272.55","273.11","272.08","","-0.09%"
"07/20/2016","272.60","271.35","272.74","271.02","","0.47%"
"07/19/2016","271.32","272.11","272.23","270.94","","-0.29%"
"07/18/2016","272.11","271.59","272.34","271.30","","0.20%"
"07/15/2016","271.58","271.96","272.52","271.16","","-0.11%"
"07/14/2016","271.89","270.22","272.39","270.16","","0.58%"
"07/13/2016","270.33","269.73","270.72","269.72","","0.24%"
"07/12/2016","269.68","267.34","270.16","267.31","","0.87%"
"07/11/2016","267.35","264.91","267.70","264.86","","0.98%"
"07/08/2016","264.76","261.96","265.10","261.51","","1.01%"
"07/07/2016","262.11","261.64","263.37","261.31","","0.26%"
"07/06/2016","261.42","262.30","262.32","259.30","","-0.43%"
"07/05/2016","262.56","265.10","265.10","261.87","","-0.98%"
"07/04/2016","265.15","264.98","265.61","264.78","","0.08%"
"07/01/2016","264.95","263.60","265.42","263.57","","0.45%"
"06/30/2016","263.75","260.67","263.75","260.36","","1.18%"
"06/29/2016","260.67","255.39","260.77","255.38","","2.19%"
"06/28/2016","255.09","251.13","255.43","250.54","","1.67%"
"06/27/2016","250.89","255.87","256.23","250.19","","-2.19%"
"06/24/2016","256.50","269.25","269.40","256.13","","-4.80%"
"06/23/2016","269.43","266.23","269.66","266.16","","1.35%"
"06/22/2016","265.83","265.66","267.32","265.42","","0.00%"
"06/21/2016","265.84","265.03","266.10","265.03","","0.31%"
"06/20/2016","265.03","260.99","266.19","260.97","","1.76%"
"06/17/2016","260.44","259.57","261.05","259.55","","0.53%"
"06/16/2016","259.07","260.34","260.38","256.54","","-0.43%"
"06/15/2016","260.20","259.53","261.43","259.23","","0.25%"
"06/14/2016","259.55","261.86","261.87","258.73","","-0.92%"
"06/13/2016","261.97","264.96","264.98","261.80","","-1.26%"
"06/10/2016","265.32","268.89","268.91","264.60","","-1.40%"
"06/09/2016","269.08","270.80","270.84","268.46","","-0.63%"
"06/08/2016","270.78","269.89","271.03","269.85","","0.36%"
"06/07/2016","269.81","268.26","270.37","268.26","","0.59%"
"06/06/2016","268.22","267.00","268.60","266.61","","0.49%"
"06/03/2016","266.90","265.82","267.44","265.76","","0.37%"
"06/02/2016","265.92","265.82","265.92","264.51","","0.06%"
"06/01/2016","265.75","265.93","265.97","264.45","","-0.08%"
"05/31/2016","265.97","266.35","267.11","265.31","","-0.11%"
"05/30/2016","266.27","265.84","266.33","265.72","","0.04%"
"05/27/2016","266.16","265.51","266.16","265.46","","0.27%"
"05/26/2016","265.44","264.94","266.01","264.92","","0.22%"
"05/25/2016","264.87","262.34","265.34","262.27","","0.95%"
"05/24/2016","262.39","259.95","262.52","259.10","","1.00%"
"05/23/2016","259.79","260.40","260.70","259.79","","-0.18%"
"05/20/2016","260.27","258.54","260.70","258.41","","0.72%"
"05/19/2016","258.40","260.25","260.43","257.42","","-0.90%"
"05/18/2016","260.75","260.77","261.73","259.43","","-0.11%"
"05/17/2016","261.03","261.75","263.03","260.47","","-0.30%"
"05/16/2016","261.82","260.14","262.14","259.92","","0.69%"
"05/13/2016","260.03","262.10","262.15","259.89","","-0.90%"
"05/12/2016","262.39","262.88","263.75","261.31","","-0.19%"
"05/11/2016","262.90","264.00","264.46","262.88","","-0.46%"
"05/10/2016","264.11","261.10","264.11","261.01","","1.13%"
"05/09/2016","261.17","261.16","262.05","260.66","","-0.07%"
"05/06/2016","261.36","261.20","261.36","259.90","","0.07%"
"05/05/2016","261.19","261.72","262.11","260.78","","-0.21%"
"05/04/2016","261.75","263.85","263.88","261.25","","-0.88%"
"05/03/2016","264.08","267.04","267.49","263.46","","-1.06%"
"05/02/2016","266.92","265.97","267.13","265.00","","0.18%"
"04/29/2016","266.43","267.73","268.03","265.38","","-0.38%"
"04/28/2016","267.45","268.77","269.54","267.45","","-0.44%"
"04/27/2016","268.63","268.57","268.97","267.57","","0.03%"
"04/26/2016","268.56","267.96","269.16","267.48","","0.19%"
"04/25/2016","268.04","268.65","268.70","267.22","","-0.25%"
"04/22/2016","268.71","269.49","269.54","267.85","","-0.34%"
"04/21/2016","269.62","269.87","270.78","269.21","","-0.19%"
"04/20/2016","270.14","269.93","270.50","269.37","","0.07%"
"04/19/2016","269.96","267.11","270.30","267.10","","1.06%"
"04/18/2016","267.12","266.57","267.15","264.80","","0.20%"
"04/17/2016","266.60","266.57","266.60","266.56","","0.00%"
"04/15/2016","266.60","266.77","266.84","266.31","","-0.07%"
"04/14/2016","266.79","265.79","267.15","265.78","","0.35%"
"04/13/2016","265.86","262.53","265.92","262.50","","1.36%"
"04/12/2016","262.29","260.25","262.84","260.09","","0.73%"
"04/11/2016","260.38","260.20","262.07","259.65","","0.10%"
"04/08/2016","260.13","258.18","260.99","257.58","","0.68%"
"04/07/2016","258.37","260.30","260.93","257.61","","-0.61%"
"04/06/2016","259.96","258.10","260.31","257.73","","0.76%"
"04/05/2016","258.01","261.59","261.61","257.76","","-1.39%"
"04/04/2016","261.66","261.95","262.51","261.37","","0.06%"
"04/01/2016","261.51","262.78","262.79","259.13","","-0.59%"
"03/31/2016","263.07","263.56","263.80","262.73","","-0.23%"
"03/30/2016","263.67","261.52","264.44","261.42","","1.17%"
"03/29/2016","260.61","259.40","261.64","258.35","","0.45%"
"03/28/2016","259.44","258.69","259.77","258.64","","0.24%"
"03/25/2016","258.83","258.74","258.90","258.56","","0.07%"
"03/24/2016","258.65","259.86","259.93","257.58","","-0.60%"
"03/23/2016","260.20","262.03","262.10","260.08","","-0.76%"
"03/22/2016","262.20","262.33","262.53","261.00","","0.02%"
"03/21/2016","262.14","262.11","262.47","261.32","","-0.08%"
"03/18/2016","262.35","261.55","262.60","261.36","","0.25%"
"03/17/2016","261.69","259.42","262.22","259.35","","1.54%"
"03/16/2016","257.72","257.18","259.46","256.41","","0.12%"
"03/15/2016","257.41","258.81","258.90","256.62","","-0.62%"
"03/14/2016","259.01","259.02","259.62","258.26","","0.13%"
"03/11/2016","258.68","254.15","258.69","254.11","","1.75%"
"03/10/2016","254.24","254.29","256.35","253.02","","-0.02%"
"03/09/2016","254.29","253.20","254.67","252.78","","0.24%"
"03/08/2016","253.68","256.03","256.03","253.42","","-0.86%"
"03/07/2016","255.89","255.72","256.48","254.39","","0.03%"
"03/04/2016","255.82","254.03","256.51","254.00","","0.71%"
"03/03/2016","254.02","252.74","254.20","252.56","","0.74%"
"03/02/2016","252.15","250.55","252.49","250.35","","0.98%"
"03/01/2016","249.70","245.28","249.85","245.27","","1.79%"
"02/29/2016","245.32","246.63","247.09","245.29","","-0.41%"
"02/26/2016","246.33","246.50","247.81","246.10","","0.08%"
"02/25/2016","246.14","243.49","246.20","243.32","","1.10%"
"02/24/2016","243.45","243.98","244.29","240.43","","-0.47%"
"02/23/2016","244.60","247.54","247.54","244.37","","-1.04%"
